,Co,Ni,W,Al,Cr,Fe,Ti,Cu,structure,volume,bandgap,natoms,ntypes,energy,crystal_structure,crystal_system
2409,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,R-3m,218.123,0.0,13,2,-0.1207093454891376,R,trigonal
2410,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,R-3m,217.307,0.0,13,2,-0.0323687439506764,R,trigonal
2411,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,R-3m,217.069,0.0,13,2,-0.1328033047199071,R,trigonal
2412,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,R-3m,214.894,0.0,13,2,-0.0971509728901945,R,trigonal
2413,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,R-3m,217.194,0.0,13,2,-0.0230640559671175,R,trigonal
2414,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,R-3m,217.366,0.0,13,2,-0.0553511659671173,R,trigonal
2415,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,P42/mnm,487.316,0.0,30,2,-0.2924200730096705,P,tetragonal
2416,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,P42/mnm,493.183,0.0,30,2,-0.2472002790096704,P,tetragonal
2417,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,P42/mnm,495.494,0.0,30,2,-0.1755613303430038,P,tetragonal
2418,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,Im-3,223.257,0.0,13,2,-0.076703157214328,I,cubic
2419,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,R-3m,223.392,0.0,13,2,0.024731235862595,R,trigonal
2420,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,I-43m,479.174,0.0,29,2,-0.3352073353229823,I,cubic
2421,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,I-43m,485.414,0.0,29,2,-0.1554706001505684,I,cubic
2422,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,I-43m,485.85,0.0,29,2,-0.1483576717441459,I,cubic
2423,0.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,I-43m,481.074,0.0,29,2,-0.3049867445027661,I,cubic
2424,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,P42/mnm,490.284,0.0,30,2,-0.0992038325048355,P,tetragonal
2425,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,P42/mnm,502.916,0.0,30,2,-0.0269285522524176,P,tetragonal
2426,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,I-43m,490.086,0.0,29,2,-0.0827910268697045,I,cubic
2427,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,I-43m,480.416,0.0,29,2,-0.2592064354903943,I,cubic
2428,0.0,0.0,0.0,17.0,0.0,0.0,12.0,0.0,I-43m,486.346,0.0,29,2,-0.0575613708770753,I,cubic
2429,0.0,0.0,0.0,17.0,0.0,0.0,12.0,0.0,I-43m,482.415,0.0,29,2,-0.2291140767391437,I,cubic
2430,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Cmmm,95.3698,0.0,6,2,-0.446003814595421,C,orthorhombic
2431,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,I41/amd,191.046,0.0,12,2,-0.449631928762088,I,tetragonal
2432,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P42/mnm,139.468,0.0,6,2,0.708722500404579,P,tetragonal
2433,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Fd-3m,483.167,0.0,6,2,1.91162253040458,F,cubic
2434,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Fm-3m,59.5882,0.0,3,2,0.224311392071246,F,cubic
2435,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,96.452,0.0,6,2,-0.168754091262088,P,hexagonal
2436,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Fd-3m,96.2029,0.0,6,2,-0.3379010445954205,F,cubic
2437,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,191.962,0.0,12,2,-0.3482258079287549,P,hexagonal
2438,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Cmcm,209.465,0.0,12,2,-0.042344311262088,C,orthorhombic
2439,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Cmcm,206.213,0.0,12,2,-0.1233331045954209,C,orthorhombic
2440,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,406.812,0.0,24,2,-0.1769314687620878,P,hexagonal
2441,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,384.194,0.0,24,2,-0.3413494079287543,P,hexagonal
2442,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,401.908,0.0,24,2,-0.2376500575120879,P,hexagonal
2443,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P42/mnm,494.338,0.0,30,2,-0.2389619179287535,P,tetragonal
2444,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P42/mnm,492.925,0.0,30,2,-0.2580927399287541,P,tetragonal
2445,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P42/mnm,494.714,0.0,30,2,-0.2406146209287537,P,tetragonal
2446,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Fd-3m,96.2025,0.0,6,2,-0.337901011262088,F,cubic
2447,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,191.962,0.0,12,2,-0.3482263537620878,P,hexagonal
2448,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,P63/mmc,384.192,0.0,24,2,-0.3413492045954207,P,hexagonal
2449,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,R-3m,225.773,0.0,13,2,0.0927137491039316,R,trigonal
2450,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,R-3m,225.247,0.0,13,2,0.0246817775654696,R,trigonal
2451,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,R-3m,227.414,0.0,13,2,0.058393156796239,R,trigonal
2452,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,P42/mnm,511.088,0.0,30,2,-0.0233989522814283,P,tetragonal
2453,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,R-3c,187.128,0.0,10,2,0.081413209728241,R,trigonal
2454,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,P42/mnm,499.87,0.0,30,2,-0.1945948086050909,P,tetragonal
2455,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,P42/mnm,499.249,0.0,30,2,-0.2642622876050912,P,tetragonal
2456,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,P42/mnm,500.369,0.0,30,2,-0.1801761226050909,P,tetragonal
2457,0.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,I-43m,468.006,0.0,29,2,-0.1440213030665968,I,cubic
2458,0.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,I-43m,472.579,0.0,29,2,-0.1042542646601742,I,cubic
2459,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,I-43m,487.132,0.0,29,2,0.0193402819384045,I,cubic
2460,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.59,0.0,4,2,-0.412315135946566,I,tetragonal
2461,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Pm-3m,62.9908,0.0,4,2,-0.385348408446566,P,cubic
2462,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Pm-3m,62.9542,0.0,4,2,-0.385331793446566,P,cubic
2463,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Fm-3m,65.3249,0.0,4,2,0.0184591715534337,F,cubic
2464,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,P63/mmc,126.743,0.0,8,2,-0.334294539696566,P,hexagonal
2465,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.5529,0.0,4,2,-0.412279185946566,I,tetragonal
2466,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.589,0.0,4,2,-0.412280808446566,I,tetragonal
2467,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.5814,0.0,4,2,-0.412280815946566,I,tetragonal
2468,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.5704,0.0,4,2,-0.412280330946566,I,tetragonal
2469,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.585,0.0,4,2,-0.412277583446566,I,tetragonal
2470,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.5826,0.0,4,2,-0.412280953446566,I,tetragonal
2471,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.5742,0.0,4,2,-0.412280660946566,I,tetragonal
2472,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.5785,0.0,4,2,-0.412280518446566,I,tetragonal
2473,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.59,0.0,4,2,-0.412272095946566,I,tetragonal
2474,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,I4/mmm,63.59,0.0,4,2,-0.4122721759465664,I,tetragonal
2475,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,P63/mmc,415.768,0.0,24,2,0.0348311807201001,P,hexagonal
2476,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,P63/mmc,419.259,0.0,24,2,0.0198995948867667,P,hexagonal
2477,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,R-3m,224.994,0.0,13,2,-0.0289906382971255,R,trigonal
2478,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,R-3m,220.64,0.0,13,2,-0.0815961259894329,R,trigonal
2479,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,R-3m,227.479,0.0,13,2,0.0091865478567209,R,trigonal
2480,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,P4/m,160.614,0.0,10,2,-0.4431456345145058,P,tetragonal
2481,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,P42/mnm,497.328,0.0,30,2,-0.2291499395145062,P,tetragonal
2482,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,P42/mnm,485.259,0.0,30,2,-0.3835344045145064,P,tetragonal
2483,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,P42/mnm,487.867,0.0,30,2,-0.2969971751811727,P,tetragonal
2484,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,P-6,228.539,0.0,14,2,-0.364937903592151,P,hexagonal
2485,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,P-6,230.726,0.0,14,2,-0.262543730735008,P,hexagonal
2486,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,P63/mcm,270.634,0.0,16,2,-0.274937159241414,P,hexagonal
2487,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,P42/mnm,493.115,0.0,30,2,-0.1874890917572533,P,tetragonal
2488,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,P42/mnm,501.421,0.0,30,2,-0.1320048147765931,P,tetragonal
2489,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,P42/mnm,501.474,0.0,30,2,-0.2352174047765932,P,tetragonal
2490,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,P42/mnm,509.393,0.0,30,2,-0.1435356824432602,P,tetragonal
2491,0.0,0.0,0.0,4.0,0.0,0.0,25.0,0.0,I-43m,490.796,0.0,29,2,0.0275483957014973,I,cubic
2492,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,R-3m,224.8,0.0,13,2,0.0018069158402788,R,trigonal
2493,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,R-3m,219.969,0.0,13,2,-0.0160836510827981,R,trigonal
2494,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,R-3m,226.526,0.0,13,2,-0.0401579272366446,R,trigonal
2495,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,Cmcm,204.51,0.0,12,2,-0.1326744589643767,C,orthorhombic
2496,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,P63/mmc,209.99,0.0,12,2,0.0530902077022895,P,hexagonal
2497,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,P63/mmc,414.746,0.0,24,2,-0.0260641602143767,P,hexagonal
2498,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,P63/mmc,395.004,0.0,24,2,-0.0849866581310436,P,hexagonal
2499,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,P63/mmc,395.004,0.0,24,2,-0.0677773043810437,P,hexagonal
2500,0.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,I-43m,490.352,0.0,29,2,0.0188831285906773,I,cubic
2501,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,P63/mmc,411.571,0.0,24,2,-0.0928328592919882,P,hexagonal
2502,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,P63/mmc,402.737,0.0,24,2,-0.1259838851253209,P,hexagonal
2503,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,P63/mmc,411.219,0.0,24,2,-0.0980408134586549,P,hexagonal
2504,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,P63/mmc,405.674,0.0,24,2,-0.0803693638753214,P,hexagonal
2505,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,P63/mmc,398.654,0.0,24,2,-0.1851992680419876,P,hexagonal
2506,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,P63/mmc,397.092,0.0,24,2,-0.1981707455419877,P,hexagonal
2507,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,R-3m,219.391,0.0,13,2,-0.0738978530992387,R,trigonal
2508,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,R-3m,221.808,0.0,13,2,-0.1223899915607769,R,trigonal
2509,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,R-3m,224.458,0.0,13,2,-0.0817587423300074,R,trigonal
2510,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,R-3m,213.418,0.0,13,2,-0.3349647743464491,R,trigonal
2511,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,R-3m,223.276,0.0,13,2,-0.0591360889618346,R,trigonal
2512,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,P63/mmc,412.077,0.0,24,2,-0.0347967699109427,P,hexagonal
2513,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,P63/mmc,416.323,0.0,24,2,0.0319212980057237,P,hexagonal
2514,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,P63/mmc,401.256,0.0,24,2,-0.1180911882442761,P,hexagonal
2515,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,P63/mmc,405.14,0.0,24,2,-0.0838002319942757,P,hexagonal
2516,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,P63/mmc,396.956,0.0,24,2,-0.1307713607442764,P,hexagonal
2517,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,P63/mmc,407.541,0.0,24,2,-0.059301653660943,P,hexagonal
2518,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,R-3m,223.384,0.0,13,2,-0.1303927202090449,R,trigonal
2519,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,R-3m,209.673,0.0,13,2,-0.3815116779013524,R,trigonal
2520,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,P42/mnm,503.753,0.0,30,2,-0.1955239493526742,P,tetragonal
2521,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,P42/mnm,496.381,0.0,30,2,-0.3124492970193406,P,tetragonal
2522,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,P42/mnm,497.769,0.0,30,2,-0.2323759836860072,P,tetragonal
2523,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,I4/mmm,147.375,0.0,9,2,-0.1012442559762515,I,tetragonal
2524,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,R-3m,213.99,0.0,13,2,-0.2841085776101015,R,trigonal
2525,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,R-3m,216.715,0.0,13,2,-0.1993654129947165,R,trigonal
2526,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,R-3m,211.783,0.0,13,2,-0.1838826622254856,R,trigonal
2527,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,P42/mnm,493.227,0.0,30,2,-0.2960326687669237,P,tetragonal
2528,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,P42/mnm,495.895,0.0,30,2,-0.317859572100257,P,tetragonal
2529,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,P42/mnm,499.254,0.0,30,2,-0.2451353734335905,P,tetragonal
2530,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,R-3m,215.879,0.0,13,2,-0.1864974834726966,R,trigonal
2531,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,R-3m,210.448,0.0,13,2,-0.2829532219342354,R,trigonal
2532,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,R-3m,210.546,0.0,13,2,-0.2477435680880808,R,trigonal
2533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,C2/m,139.165,,10,2,-0.2130188,C,monoclinic
2534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Pm-3m,26.8507,0.0,2,2,-0.14312595,P,cubic
2535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,R-3m,27.4996,0.0,2,2,-0.117418155,R,trigonal
2536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,P4/mmm,27.2646,0.0,2,2,-0.0928319099999997,P,tetragonal
2537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Fm-3m,31.5355,0.0,2,2,0.22057264,F,cubic
2538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Pmma,53.3819,0.0,4,2,-0.1807273775,P,orthorhombic
2539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,F-43m,41.6313,0.0,2,2,0.60029284,F,cubic
2540,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,P63mc,83.4217,0.0,4,2,0.586132015,P,hexagonal
2541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,P-6m2,27.2366,0.0,2,2,-0.12467508,P,hexagonal
2542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Fd-3m,320.15,0.152,6,2,1.31919804666667,F,cubic
2543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Cmcm,75.6274,0.0,6,2,-0.202210196666667,C,orthorhombic
2544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Fd-3m,78.4573,0.0,6,2,-0.1168687866666668,F,cubic
2545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Fm-3m,49.3454,0.0,4,2,-0.1675233825,F,cubic
2546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Pm-3m,49.5094,0.0,4,2,-0.177886805,P,cubic
2547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Pmmn,98.7086,0.0,8,2,-0.18891080125,P,orthorhombic
2548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Fm-3m,47.6313,0.0,4,2,-0.1526367775,F,cubic
2549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Pm-3m,47.3995,0.0,4,2,-0.159582135,P,cubic
2550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,I4/mmm,49.4074,0.0,4,2,-0.1832507375,I,tetragonal
2551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,P63/mmc,99.2647,0.0,8,2,-0.188269995,P,hexagonal
2552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,P213,247.897,0.0,20,2,-0.117003467,P,cubic
2553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,P6/mmm,80.2437,0.0,6,2,0.0797878116666665,P,hexagonal
2554,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,P4/mmm,48.2937,0.0,3,2,-0.0235837033333333,P,tetragonal
2555,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Fmmm,88.7465,0.0,6,2,-0.15628721,F,orthorhombic
2556,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,I4/mcm,88.5788,0.0,6,2,-0.155698471666667,I,tetragonal
2557,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Fm-3m,47.7906,0.0,3,2,-0.174995133333333,F,cubic
2558,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,P42/mnm,106.259,0.0,6,2,0.119762603333333,P,tetragonal
2559,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Fd-3m,282.177,0.0,6,2,0.948201061666667,F,cubic
2560,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Pnma,182.027,0.0,12,2,-0.0342661666666668,P,orthorhombic
2561,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Fd-3m,96.4023,0.0,6,2,0.3132860816666666,F,cubic
2562,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,R-3c,140.923,0.0,10,2,0.174243543,R,trigonal
2563,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,C2/m,128.687,0.0,10,2,-0.165192803,C,monoclinic
2564,0.0,0.0,0.0,23.0,0.0,0.0,0.0,6.0,Fm-3m,469.957,0.0,29,2,-0.0182148958620695,F,cubic
2565,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,I4/mmm,60.2588,0.0,4,2,-0.0399893524999997,I,tetragonal
2566,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,Fm-3m,61.5758,0.0,4,2,0.0862641000000002,F,cubic
2567,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,P63/mmc,120.854,0.0,8,2,0.0141369662500002,P,hexagonal
2568,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,Pm-3m,60.2873,0.0,4,2,-0.0389202274999998,P,cubic
2569,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,P-3m1,73.9753,0.0,5,2,-0.155983358,P,trigonal
2570,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,Ia-3d,803.132,0.0,56,2,-0.153957212321429,I,cubic
2571,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,P-43m,655.057,0.0,52,2,-0.2118767838461535,P,cubic
2572,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,Pnma,370.768,0.0,24,2,-0.0384042129166667,P,orthorhombic
2573,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,Cmc21,695.216,0.0,44,2,-0.0286306729545461,C,orthorhombic
2574,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,Pbam,347.759,0.0,22,2,-0.0296840463636369,P,orthorhombic
2575,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Pm-3m,22.2592,0.0,2,2,0.19268319,P,cubic
2576,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,R-3m,21.6718,0.0,2,2,0.18979558,R,trigonal
2577,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,P4/mmm,21.7772,0.0,2,2,0.141965935,P,tetragonal
2578,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Fm-3m,23.8716,0.0,2,2,0.878671405,F,cubic
2579,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Pmma,43.3324,0.0,4,2,0.1546500625,P,orthorhombic
2580,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,F-43m,30.1259,0.0,2,2,1.38480236,F,cubic
2581,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,P63mc,60.3086,0.0,4,2,1.3619815125,P,hexagonal
2582,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,P-6m2,21.5444,0.0,2,2,0.166809235000001,P,hexagonal
2583,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Pm-3m,22.3497,0.0,2,2,0.1922444900000002,P,cubic
2584,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Pm-3m,22.3497,0.0,2,2,0.1922444900000002,P,cubic
2585,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Fd-3m,189.036,0.0,6,2,2.88747428166667,F,cubic
2586,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,P63/mmc,139.946,0.0,12,2,0.1630193466666666,P,hexagonal
2587,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Fd-3m,70.3195,0.0,6,2,0.1568761599999995,F,cubic
2588,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Pm-3m,43.7678,0.0,4,2,0.0465741800000004,P,cubic
2589,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,I4/mmm,44.27,0.0,4,2,0.0894135150000004,I,tetragonal
2590,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Fm-3m,44.5576,0.0,4,2,0.0636053350000001,F,cubic
2591,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,P63/mmc,83.7537,0.0,8,2,0.059929638749999,P,hexagonal
2592,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Im-3m,70.344,0.0,5,2,0.9045490900000004,I,cubic
2593,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,P42/mnm,83.2863,0.0,6,2,1.17654547666667,P,tetragonal
2594,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Fd-3m,238.829,0.0,6,2,2.42400064833333,F,cubic
2595,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Fd-3m,68.3283,0.0,6,2,0.2637270683333336,F,cubic
2596,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,R-3c,107.627,0.0,10,2,0.665632475999999,R,trigonal
2597,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,P63/mmc,90.0813,0.0,8,2,0.296975791249999,P,hexagonal
2598,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,Pm-3m,44.9382,0.0,4,2,0.246821789999998,P,cubic
2599,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,I4/mmm,45.0304,0.0,4,2,0.260488514999999,I,tetragonal
2600,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,Fm-3m,45.0918,0.0,4,2,0.1164006325,F,cubic
2601,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Pm-3m,27.9255,0.0,2,2,0.0490839431068686,P,cubic
2602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,R-3m,28.8308,0.0,2,2,0.298429948106868,R,trigonal
2603,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,P4/mmm,27.8195,0.0,2,2,0.0493755981068684,P,tetragonal
2604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,P-6m2,28.0969,0.0,2,2,0.363856413106868,P,hexagonal
2605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Cmmm,54.6462,0.0,4,2,0.0938312981068687,C,orthorhombic
2606,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Pbcm,110.565,0.0,8,2,0.182890924356869,P,orthorhombic
2607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Pmm2,110.488,0.0,8,2,0.214830074356868,P,orthorhombic
